main_id,incident_id,incident_type,region_of_incident,incident_date,incident_year,reported_month,number_of_dead,minimum_estimated_number_of_missing,total_number_of_dead_and_missing,number_of_survivors,number_of_females,number_of_males,number_of_children,region_of_origin,cause_of_death,migration_route,location_of_death,information_source,coordinates,unsd_geographical_grouping,article_title,source_quality,url,lon,lat,death_cause_clean
2019.MMP01023,2019.MMP01023,Incident,Western Africa,2019-07-22,2019,July,1.0,,1,,1.0,,,Sub-Saharan Africa (P),Vehicle accident / death linked to hazardous transport,,"Boromo, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4Mi), 11.745172 -2.929637,Western Africa,,2.0,http://www.mixedmigration.org/4mi/,11.745172,-2.929637,Vehicle accident
2019.MMP01024,2019.MMP01024,Incident,Western Africa,2019-07-23,2019,July,1.0,,1,,1.0,,,Sub-Saharan Africa (P),Mixed or unknown,Sahara Desert crossing,"Unspecified location in the Sahara desert, Niger, near border with Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi), 13.804316 22.753382,Western Africa,,2.0,http://www.mixedmigration.org/4mi/,13.804316,22.753382,Mixed or unknown
2019.MMP01025,2019.MMP01025,Incident,North America,2019-07-21,2019,July,1.0,,1,,,1.0,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Canal in ranch in Maverick County, Texas, USA","La Rancherita del Aire, Zócalo", -100.394364241 28.715580849,Northern America,Hallan a indocumentado muerto en canal de riego al norte del condado de Maverick,3.0,http://bit.ly/2OiHLsc,-100.394364241,28.715580849,Drowning
2019.MMP01026,2019.MMP01026,Incident,North America,2019-07-22,2019,July,2.0,,2,,1.0,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Desert near Arizona State Route 86, Pima County, Arizona, USA",Águilas del Desierto via Phoenix New Times, -112.006083363 31.994554633,Northern America,Death Toll Rises as Two More Migrants' Bodies Found Outside Tucson,4.0,http://bit.ly/2Y7beK9,-112.006083363,31.994554633,Harsh environmental conditions
2019.MMP01027,2019.MMP01027,Incident,North America,2019-07-22,2019,July,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.457633 32.37215,Northern America,,5.0,http://www.humaneborders.info/app/mapa.asp,-111.457633,32.37215,Mixed or unknown
2019.MMP01028,2019.MMP01028,Incident,North America,2019-07-22,2019,July,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.937713 32.066712,Northern America,,5.0,http://www.humaneborders.info/app/mapa.asp,-112.937713,32.066712,Mixed or unknown
2019.MMP01029,2019.MMP01029,Incident,North America,2019-07-22,2019,July,1.0,,1,,1.0,,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.15009 32.1267,Northern America,,5.0,http://www.humaneborders.info/app/mapa.asp,-111.15009,32.1267,Harsh environmental conditions
2019.MMP01030,2019.MMP01030,Incident,North America,2019-07-22,2019,July,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.113811 32.214267,Northern America,,5.0,http://www.humaneborders.info/app/mapa.asp,-113.113811,32.214267,Mixed or unknown
2019.MMP01031,2019.MMP01031,Incident,Mediterranean,2019-07-22,2019,July,,1.0,1,,,1.0,,Northern Africa,Drowning,Western Mediterranean,"Disappeared while swimming around the border fence between Morocco and El Tarajal, Ceuta, Spain",El Faro de Ceuta, -5.341660207 35.870741243,Uncategorized,"Saber, el joven argelino desaparecido cuando cruzaba a Ceuta",1.0,http://bit.ly/2KguVp5,-5.341660207,35.870741243,Drowning
2019.MMP01032,2019.MMP01032,Incident,Western Africa,2019-07-23,2019,July,1.0,,1,,,1.0,,Sub-Saharan Africa (P),Vehicle accident / death linked to hazardous transport,,"Bamako, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi), 12.617282 -7.995856,Western Africa,,2.0,http://www.mixedmigration.org/4mi/,12.617282,-7.995856,Vehicle accident
2019.MMP01033,2019.MMP01033,Incident,Northern Africa,2019-07-22,2019,July,1.0,,1,,1.0,,,Sub-Saharan Africa (P),Sickness / lack of access to adequate healthcare,Sahara Desert crossing,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi), 14.44099 27.02249,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,14.44099,27.02249,Sickness inadequate healthcare access
2019.MMP01034,2019.MMP01034,Incident,Middle Africa,2019-07-24,2019,July,1.0,,1,,,1.0,,Sub-Saharan Africa (P),Vehicle accident / death linked to hazardous transport,,Unspecified location in the Central African Republic,Mixed Migration Monitoring Mechanism Initiative (4Mi), 9.987734 22.524866,Middle Africa,,2.0,http://www.mixedmigration.org/4mi/,9.987734,22.524866,Vehicle accident
2019.MMP01035,2019.MMP01035,Incident,Northern Africa,2019-07-23,2019,July,2.0,,2,,,2.0,2.0,Sub-Saharan Africa (P),Mixed or unknown,,"Sabratha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi), 12.450226 32.74491,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,12.450226,32.74491,Mixed or unknown
2019.MMP01036,2019.MMP01036,Incident,Northern Africa,2019-07-23,2019,July,2.0,,2,,1.0,1.0,1.0,Sub-Saharan Africa (P),Mixed or unknown,Sahara Desert crossing,"Unspecified location in the Sahara Desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi), 13.766789 25.29115,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,13.766789,25.29115,Mixed or unknown
2019.MMP01037,2019.MMP01037,Incident,Northern Africa,2019-07-23,2019,July,2.0,,2,,,2.0,,Sub-Saharan Africa (P),Vehicle accident / death linked to hazardous transport,Sahara Desert crossing,"Unspecified location in the Sahara Desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi), 13.766789 25.29115,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,13.766789,25.29115,Vehicle accident
2019.MMP01038,2019.MMP01038,Incident,Western Africa,2019-07-24,2019,July,1.0,,1,,1.0,,1.0,Sub-Saharan Africa (P),Vehicle accident / death linked to hazardous transport,Sahara Desert crossing,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi), 16.975448 7.985996,Western Africa,,2.0,http://www.mixedmigration.org/4mi/,16.975448,7.985996,Vehicle accident
2019.MMP01039,2019.MMP01039,Incident,Mediterranean,2019-07-23,2019,July,1.0,,1,,,1.0,,Northern Africa,Drowning,Western Mediterranean,"Off the coast of El Tarajal, Ceuta, Spain","Europa Press, El Faro de Ceuta", -5.340692228 35.872671291,Uncategorized,Rescatado el cadáver de un varón magrebí de unos 30 años de edad junto a la costa de Ceuta,3.0,http://bit.ly/2YgZpMm,-5.340692228,35.872671291,Drowning
2019.MMP01040,2019.MMP01040,Incident,Mediterranean,2019-07-23,2019,July,,1.0,1,8.0,,,1.0,Western Asia,Drowning,Eastern Mediterranean,"Off the coast of Bodrum, Turkey","Turkish Coast Guard, Alarm Phone, Daily Sabah", 27.403303048 36.943265558,Uncategorized,8 rescued from sinking migrant boat off west coast,5.0,https://bit.ly/2JUmjE8,27.403303048,36.943265558,Drowning
2019.MMP01041,2019.MMP01041,Incident,Mediterranean,2019-07-23,2019,July,8.0,,8,,,,,Unknown,Drowning,Central Mediterranean,"Bodies recovered near Sirte, Libya",Alwasat, 16.564394267 31.298543419,Uncategorized,Decomposed bodies of 8 migrants found in Sirte,1.0,http://en.alwasat.ly/news/libya/252146,16.564394267,31.298543419,Drowning
2019.MMP01042,2019.MMP01042,Incident,North America,2019-07-23,2019,July,1.0,,1,,,1.0,,Central America,Mixed or unknown,US-Mexico border crossing,"Ranch near Encino, Brooks County, Texas, USA",Brooks County Sheriff's Office via Breitbart News, -98.242094456 26.929552244,Northern America,EXCLUSIVE: Graphic Photos Show Bodies of 9 Migrants Found on Texas Ranches in July — 80 Miles from Border,1.0,http://bit.ly/33menV4,-98.242094456,26.929552244,Mixed or unknown
2019.MMP01043,2019.MMP01043,Incident,North America,2019-07-24,2019,July,1.0,,1,,,1.0,,Central America,Mixed or unknown,US-Mexico border crossing,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.026133 31.722667,Northern America,,5.0,http://www.humaneborders.info/app/mapa.asp,-112.026133,31.722667,Mixed or unknown
2019.MMP01044,2019.MMP01044,Incident,Middle Africa,2019-07-25,2019,July,1.0,,1,,,1.0,1.0,Sub-Saharan Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Sahara Desert crossing,"Unspecified location in the Sahara desert in Chad, on the border with Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi), 16.720115 23.008391,Middle Africa,,2.0,http://www.mixedmigration.org/4mi/,16.720115,23.008391,Harsh environmental conditions
2019.MMP01045,2019.MMP01045,Incident,Western Africa,2019-07-31,2019,July,2.0,,2,,1.0,1.0,,Sub-Saharan Africa (P),Mixed or unknown,Sahara Desert crossing,"Sahara Desert, Niger, near border with Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi), 13.804316 22.753382,Western Africa,,2.0,http://www.mixedmigration.org/4mi/,13.804316,22.753382,Mixed or unknown
2019.MMP01046,2019.MMP01046,Incident,Mediterranean,2019-07-24,2019,July,1.0,,1,,,1.0,,Unknown,Drowning,Western Mediterranean,"Off the coast of Al-Hoceima, Morocco (Alboran Sea)",Salua El Omari, -3.9257959 35.303407863,Uncategorized,,1.0,http://bit.ly/2SziE2K ,-3.9257959,35.303407863,Drowning
2019.MMP01047,2019.MMP01047,Incident,Mediterranean,2019-07-25,2019,July,69.0,81.0,150,134.0,,,,Mixed,Drowning,Central Mediterranean,"Unspecified location off the coast of Al-Khums, Libya","IOM Libya, UNHCR Libya, MSF", 14.624344026 32.83443272,Uncategorized,,4.0,https://twitter.com/ajplus/status/1157324798617366531,14.624344026,32.83443272,Drowning
2019.MMP01048,2019.MMP01048,Incident,North America,2019-07-25,2019,July,1.0,,1,,,1.0,,South America,Drowning,US-Mexico border crossing,"Río Bravo, near Santa Ana National Wildlife Refugee, Hidalgo County, Texas, USA","El Mañana, Zócalo, Noticia al Día", -98.141739029 26.054200042,Northern America,Aborta PCyB rescate de ahogado; lo sacan en EU,3.0,http://bit.ly/2yopgYc,-98.141739029,26.054200042,Drowning
2019.MMP01049,2019.MMP01049,Incident,Northern Africa,2019-07-25,2019,July,2.0,,2,,,2.0,,Sub-Saharan Africa (P),Violence,Sahara Desert crossing,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi), 14.460981 26.976091,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,14.460981,26.976091,Violence
2019.MMP01050,2019.MMP01050,Incident,Western Africa,2019-08-10,2019,August,2.0,,2,,,2.0,,Sub-Saharan Africa (P),Vehicle accident / death linked to hazardous transport,,"Bobo Dioulasso, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4Mi), 11.158826 -4.306153,Western Africa,,2.0,http://www.mixedmigration.org/4mi/,11.158826,-4.306153,Vehicle accident
2019.MMP01051,2019.MMP01051,Incident,Northern Africa,2019-07-26,2019,July,2.0,,2,,1.0,1.0,1.0,Sub-Saharan Africa (P),Mixed or unknown,Sahara Desert crossing,"Unspecified location in the Sahara Desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi), 13.766789 25.29115,Northern Africa,,2.0,http://www.mixedmigration.org/4mi/,13.766789,25.29115,Mixed or unknown
2019.MMP01052,2019.MMP01052,Incident,Southern Asia,2019-07-26,2019,July,3.0,,3,,2.0,1.0,2.0,Southern Asia (P),Violence,,"Isfahan Province, Iran",Mixed Migration Monitoring Mechanism Initiative (4Mi), 50.808991 33.443166,Southern Asia,,2.0,http://www.mixedmigration.org/4mi/,50.808991,33.443166,Violence
2019.MMP01053,2019.MMP01053,Incident,North America,2019-07-27,2019,July,1.0,,1,,,1.0,,Central America,Drowning,US-Mexico border crossing,"All American Canal, Calexico, Imperial County, California, USA",Imperial County Coroner's Office, -115.53437397 32.663059933,Northern America,,5.0,,-115.53437397,32.663059933,Drowning
2019.MMP01054,2019.MMP01054,Incident,North America,2019-07-27,2019,July,1.0,,1,1.0,1.0,,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Body recovered along the boundary of the Barry M. Goldwater Bombing Range, Yuma County, Arizona, USA",KYMA, -113.705843931 32.403532528,Northern America,Border Patrol finds migrant woman dead near Yuma,1.0,http://bit.ly/331wTlK,-113.705843931,32.403532528,Harsh environmental conditions
2019.MMP01055,2019.MMP01055,Incident,North America,2019-07-28,2019,July,1.0,,1,,,1.0,,Central America,Mixed or unknown,US-Mexico border crossing,"Ranch north of Falfurrias, Brooks County, Texas, USA",Brooks County Sheriff's Office via Breitbart News, -98.061468796 27.276826239,Northern America,EXCLUSIVE: Graphic Photos Show Bodies of 9 Migrants Found on Texas Ranches in July — 80 Miles from Border,1.0,http://bit.ly/33menV4,-98.061468796,27.276826239,Mixed or unknown
2019.MMP01056,2019.MMP01056,Incident,Central America,2019-07-28,2019,July,1.0,,1,,,1.0,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Río Bravo, near Calle Chihuahua, Nuevo Laredo, Tamaulipas, Mexico","Vox Pópuli, Milenio", -99.483042038 27.471696386,Central America,Muere ahogado el migrante número 17 en el río Bravo en NLD,3.0,http://bit.ly/2KeShv7,-99.483042038,27.471696386,Drowning
2019.MMP01057,2019.MMP01057,Incident,Europe,2019-07-28,2019,July,1.0,,1,,,1.0,,Western / Southern Asia (P),Mixed or unknown,,"Evros/Meriç river, near Aristino, Greece",E-Evros, 26.215655703 40.840002243,Southern Europe,Μακάβριο εύρημα στον Έβρο: Πτώμα νεαρού άνδρα βρέθηκε σε αγροτική περιοχή,1.0,http://bit.ly/2SNfCYT,26.215655703,40.840002243,Mixed or unknown
2019.MMP01058,2019.MMP01058,Incident,North America,2019-07-29,2019,July,1.0,,1,1.0,1.0,,,Central America,Drowning,US-Mexico border crossing,"Canal near the César Chávez Border Highway at Yarbrough, El Paso, El Paso County, Texas, USA","El Paso Police Department, El Paso Times, El Diario, Prensa Libre", -106.368404027 31.710822977,Northern America,Drowning in Canal at Yarbrough and Border Highway,5.0,http://bit.ly/2YyR6jh,-106.368404027,31.710822977,Drowning
2019.MMP01059,2019.MMP01059,Incident,Central America,2019-07-29,2019,July,1.0,,1,2.0,,1.0,,Central America,Drowning,US-Mexico border crossing,"Río Bravo, near Ejido Madero del Río, Ciudad Acuña, Coahuila, Mexico","La Voz de Coahuila, El Siglo de Torreón", -100.795425353 29.243763634,Central America,Se traga el Bravo a otro migrante,3.0,http://bit.ly/31cjPZ7,-100.795425353,29.243763634,Drowning
2019.MMP01060,2019.MMP01060,Incident,North America,2019-07-29,2019,July,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Ranch near the Falfurrias Border Patrol Checkpoint on Highway 281, Brooks County, Texas, USA",Brooks County Sheriff's Office via Breitbart News, -98.076525119 27.00907065,Northern America,EXCLUSIVE: Graphic Photos Show Bodies of 9 Migrants Found on Texas Ranches in July — 80 Miles from Border,1.0,http://bit.ly/33menV4,-98.076525119,27.00907065,Mixed or unknown
2019.MMP01061,2019.MMP01061,Incident,Western Asia,2019-07-29,2019,July,10.0,,10,20.0,,,2.0,Eastern Africa,Violence,,"Al Thabet market, Qataber, Sadaa province, Yemen",IOM Yemen, 43.382434845 17.29803487,Western Asia,,4.0,https://reut.rs/2r0QW5E,43.382434845,17.29803487,Violence
2019.MMP01062,2019.MMP01062,Incident,North America,2019-07-29,2019,July,1.0,,1,,1.0,,1.0,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Hillside near Jamul, San Diego County, California, USA",San Diego County of the Medical Examiner, -116.882542493 32.677073001,Northern America,,5.0,,-116.882542493,32.677073001,Harsh environmental conditions
2019.MMP01063,2019.MMP01063,Incident,North America,2019-07-30,2019,July,1.0,,1,,1.0,,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Near Tecate, San Diego County, California, USA",San Diego County of the Medical Examiner, -116.621845407 32.57900819,Northern America,,5.0,,-116.621845407,32.57900819,Harsh environmental conditions
2019.MMP01064,2019.MMP01064,Incident,Western Asia,2019-07-30,2019,July,,15.0,15,78.0,,,,Eastern Africa,Mixed or unknown,Horn of Africa to Yemen crossing,"Gulf of Aden, off the coast of Al Buraiqeh, Yemen",IOM Yemen, 44.740286808 12.666870542,Uncategorized,,4.0,http://bit.ly/2SRODeG,44.740286808,12.666870542,Mixed or unknown
2019.MMP01065,2019.MMP01065,Incident,North America,2019-07-31,2019,July,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"La Paloma ranch, near Highway 57, Maverick County, Texas, USA","La Rancherita del Aire, Zócalo", -100.399340051 28.78804684,Northern America,"Muere otro indocumentado por deshidratación, es el segundo en la semana víctima del calor",3.0,http://bit.ly/2T5l7lL,-100.399340051,28.78804684,Harsh environmental conditions
2019.MMP01066,2019.MMP01066,Incident,Central America,2019-07-31,2019,July,1.0,,1,,,1.0,,Latin America / Caribbean (P),Vehicle accident / death linked to hazardous transport,,"Train tracks near colonia Adolfo López Mateos, Coatzacoalcos, Veracruz, Mexico","Imagen del Golfo, Al Calor Político", -94.428417814 18.122947114,Central America,"En Coatzacoalcos, tren mata a centroamericano",3.0,http://bit.ly/33uO7rY,-94.428417814,18.122947114,Vehicle accident
2019.MMP01067,2019.MMP01067,Incident,Europe,2019-07-31,2019,July,1.0,,1,,,1.0,,Northern Africa,Violence,Western Balkans,"Velika Kladuša, Bosnia and Herzegovina, near border with Croatia","AP, ANSA, Ministry of Internal Affairs of Una-Sana Canton ", 15.7926599 45.188659376,Southern Europe,"Bosnia: Migrant Hit by Train, Another One's Body Found",4.0,https://nyti.ms/2LVDTLC,15.7926599,45.188659376,Violence
2019.MMP01068,2019.MMP01068,Incident,Central America,2019-07-31,2019,July,1.0,,1,9.0,,1.0,,Central America,Violence,,"Train tracks near Casa del Migrante de Saltillo, Coahuila, Mexico",Casa del Migrante de Saltillo, -101.023817864 25.406105757,Central America,,4.0,http://bit.ly/2Zo6Naj,-101.023817864,25.406105757,Violence
